Article ID,Generated 1,Reference keywords,Generated 2,Match % (Generated 1),Match % (Generated 2)
Popov_IMS_2016,"синтаксического анализа, синтаксической связи, структуры, анализа, cyk, вес, алгоритм cyk, составляющих, синтаксических связей, синтаксического","синтаксический анализ, структуры составляющих, структуры
зависимостей, взвешенное
дерево, лексическая
сочетаемость, алгоритм cyk.","анализ текстов,создание,цель проекта,такая выбор,статистическая информация,способы выбора,синтаксический анализ,синтаксические структуры,связываемые слова,размеченные корпусы",0.0,16.67
Popov_IMS_2017,"черные лебеди, слов, задача, связей, текста, анализа, документов, аномалий, текстов, корпуса","anomaly detection, statistical analysis, syntactic relations, collocations analysis.","чёрные лебеди,синтаксические связи,синтаксическая связь,редкие события,размеченный эксперт,предложенное метод,полученные результаты,наша методика,метрика аномальности,корпус текстов",0.0,0.0
Popov_IMS_2017,"черные лебеди, слов, задача, связей, текста, анализа, документов, аномалий, текстов, корпуса","критерий аномальности, статистический анализ, синтаксические связи, анализ
коллокаций.","чёрные лебеди,синтаксические связи,синтаксическая связь,редкие события,размеченный эксперт,предложенное метод,полученные результаты,наша методика,метрика аномальности,корпус текстов",0.0,25.0
Popova_IMS_2017,"устной речи, речи, единиц, единицы, такой-сякой, таким образом, единицы такой-сякой, беседа, эхо москвы, коллекции нкря","oral speech, reduplication, pragmatics, approximation","русский язык,ход анализа,функциональная значимость,устный подкорпус,специфика употребления,редуплицированная единица,особенности употребления,национальное корпус,источник материала,звуковой корпус",0.0,0.0
Popova_IMS_2017,"устной речи, речи, единиц, единицы, такой-сякой, таким образом, единицы такой-сякой, беседа, эхо москвы, коллекции нкря","устная речь, редупликация, прагматика, аппроксимация","русский язык,ход анализа,функциональная значимость,устный подкорпус,специфика употребления,редуплицированная единица,особенности употребления,национальное корпус,источник материала,звуковой корпус",0.0,0.0
Popova_IMS_2019,"прагматических маркеров, речи, маркеров, прагматических, говорящего, роли, корпусных данных, устной речи, единиц, социальных","colloquial speech, corpus data, discourse, pragmatics, pragmatic markers, pragmatic
annotation, metacommunication, metacommunicative markers, social role, linguistic correlates","социальная роль,социолингвистические данные,социальные роли,разный род,перцептивная база,определённые маркеры,нужная единицы,некоторая зависимость,малоизученные параметры,корпус орд",0.0,0.0
Popova_IMS_2019,"прагматических маркеров, речи, маркеров, прагматических, говорящего, роли, корпусных данных, устной речи, единиц, социальных","устная речь, корпус, дискурс, прагматическое аннотирование, прагматические маркеры, метакоммуникация, метакоммуникативы, социальная роль, лингвистические корреляты","социальная роль,социолингвистические данные,социальные роли,разный род,перцептивная база,определённые маркеры,нужная единицы,некоторая зависимость,малоизученные параметры,корпус орд",0.0,11.11
Prokudin_IMS_2013,,,"информационное общество,проблемы,электронное правительство,электронное государство,реализация концепции,различное род,органы власти,образовательное интернет-портал,муниципальные услуги,анализ проблем",,
Prokudin_IMS_2014,"научных исследований, научной деятельности, научных, научной, поддержки научных, деятельности, системы, пользователей, исследований, информационной системы","информатизация научной деятельности, информационная система, проектирование, информационно-коммуникационные технологии в научных исследованиях","научные исследования,научно-исследовательская деятельность,научная деятельность,учёт структуры,существующие решения,различные виды,раздроблённые группа,программное обеспечение,полная мера,научное сообщество",0.0,0.0
Pronoza_IMS_2015,"анализа тональности, отзывов, признаков, анализа, аспектов, корпуса, корпуса отзывов, тональности отзывов, данной работе, анализа корпуса","sentiment analysis, reviews about restaurants, machine learning, recommender system.","сфера e-туризма,рекомендательные системы,данная работа,результат экспериментов,различные классификаторы,разговорный стиль,предложенный метод,наборы признаков,использование словарей,создание",0.0,0.0
Pronoza_IMS_2015,"анализа тональности, отзывов, признаков, анализа, аспектов, корпуса, корпуса отзывов, тональности отзывов, данной работе, анализа корпуса","анализ тональности, отзывы о ресторанах, машинное
обучение, рекомендательная система.","сфера e-туризма,рекомендательные системы,данная работа,результат экспериментов,различные классификаторы,разговорный стиль,предложенный метод,наборы признаков,использование словарей,создание",0.0,0.0
Raikov_IMS_2018,"когнитивной модели, модели, когнитивной, настоящей работе, принятия решения, решения, данных, глубокого обучения, документов, факторов","big data, deep learning, quantum semantics, cognitive modelling, convergent
approach","когнитивные модели,когнитивная модель,глубокое обучение,ускорение моделирования,уникальный образ,теория категорий,такое моделирование,предлагаемые решения,правильное решение,поддержка решений",0.0,0.0
Raikov_IMS_2018,"когнитивной модели, модели, когнитивной, настоящей работе, принятия решения, решения, данных, глубокого обучения, документов, факторов","большие данные, глубокое обучение, квантовая семантика, когнитивное моделирование, конвергентный подход","когнитивные модели,когнитивная модель,глубокое обучение,ускорение моделирования,уникальный образ,теория категорий,такое моделирование,предлагаемые решения,правильное решение,поддержка решений",0.0,20.0
Rogov_IMS_2020,"текста, текстов, частей речи, сильных позициях, речи, достоевский, позиций текста, сильных, сильных позиций, существительное","text attribution, corpus linguistics, f. m. dostoevsky, strong positions of the text, decision tree, n-gram, partial distribution","м,н,достоевский,фрагменты,ф,тексты,п,частота встречаемости,условия ветвления,стилистическая правки",0.0,0.0
Rogov_IMS_2020,"текста, текстов, частей речи, сильных позициях, речи, достоевский, позиций текста, сильных, сильных позиций, существительное","атрибуция текстов, корпусная лингвистика, ф. м. достоевский, сильные позиции текста, дерево решений, n-грамма, частеречное распределение","м,н,достоевский,фрагменты,ф,тексты,п,частота встречаемости,условия ветвления,стилистическая правки",0.0,0.0
Ruzanova_IMS_2013,,,"карелия,электронное правительство,вопросы создания,участие,статья,решение,реализация,развитие,процесс,проблемы",,
Ryabchenko_IMS_2014,"web, сети, интернет, online-социальных сетей, публичной политики, пользователей, связи, лидеры мнений, сообщества, пространства","online-социальные сети, online-пространство, лидеры мнений, сенсоры, реализаторы, читатели, репутационные игроки, интернет, политический конденсат","online-социальные сети,социальнополитическая ситуация,репутационные игроки,модель поведения,лидеры мнений,данная статья,географическая привязка,online-сетевые сообщества,читатели,сенсоры",22.22,55.56
Sagmanova_IMS_2018,"вопросительных реплик, реплик, кратких вопросительных, вопросительных, особенности реализации, реализации кратких, речи, реализации вопросительных, устной речи, диалогической речи","interrogative utterance, oral speech, dialogic speech.
guzel sagmanova","вопросительные реплики,точка зрения,структурно-синтаксические характеристики,русский язык,рамки работы,прагматические функции,построение коммуникации,особенности употребления,особенности реализации,массив записей",0.0,0.0
Sagmanova_IMS_2018,"вопросительных реплик, реплик, кратких вопросительных, вопросительных, особенности реализации, реализации кратких, речи, реализации вопросительных, устной речи, диалогической речи","вопросительная реплика, устная речь, диалогическая речь.","вопросительные реплики,точка зрения,структурно-синтаксические характеристики,русский язык,рамки работы,прагматические функции,построение коммуникации,особенности употребления,особенности реализации,массив записей",0.0,0.0
Salin_IMS_2015,"семантической кластеризации, кластеризации, гипертекстовой структуры, семантической, переходов, статистики переходов, гипертекстовой, кластеризации гипертекстовой, структуры, метод семантической","hypertext structure, semantic clustering, finite automata, graph, webanalytics","основа,эффективное поиск,семантический веб,семантические кластеры,семантическая кластеризация,семантическая близость,реинжиниринг веб-сайта,результаты исследования,различные признаки,программный комплекс",0.0,0.0
Salin_IMS_2015,"семантической кластеризации, кластеризации, гипертекстовой структуры, семантической, переходов, статистики переходов, гипертекстовой, кластеризации гипертекстовой, структуры, метод семантической","гипертекстовая
структура, семантическая кластеризация, конечный автомат, граф, веб-аналитика","основа,эффективное поиск,семантический веб,семантические кластеры,семантическая кластеризация,семантическая близость,реинжиниринг веб-сайта,результаты исследования,различные признаки,программный комплекс",0.0,20.0
Sampetova_IMS_2018,"исправления опечаток, автоматического исправления, реализация алгоритма, опечаток, исправления, алгоритма, автоматического, слово, слова, русскоязычных текстах","automatic correction of typos, levenstein distance, n-gram model","предположение,стандартная клавиатура,русскоязычные тексты,русский язык,расстояние левенштейна,проведённая работа,некорректный ввод,n-граммной модели,целое,расстояние",0.0,0.0
Sampetova_IMS_2018,"исправления опечаток, автоматического исправления, реализация алгоритма, опечаток, исправления, алгоритма, автоматического, слово, слова, русскоязычных текстах","автоматическое исправление опечаток, расстояние левенштейна, n-граммная модель","предположение,стандартная клавиатура,русскоязычные тексты,русский язык,расстояние левенштейна,проведённая работа,некорректный ввод,n-граммной модели,целое,расстояние",0.0,33.33
Sedova_IMS_2017,"текстов, слов, корпуса текстов, биграмм, модели, корпуса, алгоритма, модель, тематической модели, слова","topic modelling, lda, bigrams","ухудшение точности,усовершенствование методов,тематические модель,текстовые коллекции,специальные тексты,содержательная интерпретация,скрытые взаимосвязи,работа алгоритма,новый алгоритм,некоторые случаи",0.0,0.0
Sedova_IMS_2017,"текстов, слов, корпуса текстов, биграмм, модели, корпуса, алгоритма, модель, тематической модели, слова","тематическое моделирование, lda, биграммы","ухудшение точности,усовершенствование методов,тематические модель,текстовые коллекции,специальные тексты,содержательная интерпретация,скрытые взаимосвязи,работа алгоритма,новый алгоритм,некоторые случаи",0.0,0.0
Serebriakov_IMS_2014,"предметной области, linked open, данных, lod, предметной, области, пространстве lod, qudt, онтологии, rdf","онтология, связанные данные, открытые данные, теплофизические свойства, интеграция данных, базы данных, неопределенность данных, вещества, материалы","связывания,численные данные,математическое характер,единицы измерения,детальная онтология,внешние онтологии,внесение связей,технология,свойства,представление",0.0,0.0
Shubinskiy_IMS_2013,,,"учебный курс,проблемы обеспечения,обучение школьников,образовательные учреждения,настоящая статья,информационная безопасность,сеть,работа,интернет",,
Shukshina_IMS_2018,"основных цветов, русского языка, слова, слов, цвета, употребления, цветов, группы, значений, основных","corpus linguistics, color terms, the russian language, lexico-semantic group","русский язык,относительные прилагательные,значение цвета,значение,частота слова,сто цветонаименований,результат анализа,процент употреблений,относительные цвет,относительные оттенки",0.0,0.0
Shukshina_IMS_2018,"основных цветов, русского языка, слова, слов, цвета, употребления, цветов, группы, значений, основных","корпусная лингвистика, цветовые термины, названия цветов, русский язык, лексико-семантическая группа","русский язык,относительные прилагательные,значение цвета,значение,частота слова,сто цветонаименований,результат анализа,процент употреблений,относительные цвет,относительные оттенки",0.0,20.0
Shustrova_IMS_2013,,,"технические устройства,новые технологии,новое поле,невиданные возможность,место действия,конкретный адрес,зрительское вовлечение,театр,появление,помощь",,
Sidorova_IMS_2013,,,"теоретические подходы,результаты исследования,муниципальное управление,информационная открытость,алтайский край,статья,анализ",,
Smirnov_IMS_2014,"распознавания, результатов распознавания, результатов, системы, документов, ocr, ошибок распознавания, оптического распознавания, ocr системы, ошибок","распознавание образов, обработка архивных документов, оптическое распознавание, корректировка ошибок распознавания, архитектура системы, компонентная модель, алгоритм, метод, информационный поиск, массовое распознавание","разработанная система,компонентная модель,эксплуатация,статья,сведение,архитектура",0.0,10.0
Smirnova_IMS_2017,"базе данных, лексической базе, данных, тибетском языке, лексической, базе, например, языке, композитов, тибетском","lexical database, tibetan corpus, tibetan noun-compounds, linguistic picture of the world","статья,принципы обработки,общенаучные термины,настоящая статья,число,установление,типы,обработка,исследование,использование",0.0,0.0
Smirnova_IMS_2017,"базе данных, лексической базе, данных, тибетском языке, лексической, базе, например, языке, композитов, тибетском","лексическая база данных, тибетский
корпус, тибетские композиты-существительные, тибетская
языковая картина мира","статья,принципы обработки,общенаучные термины,настоящая статья,число,установление,типы,обработка,исследование,использование",0.0,0.0
Smorgunov_IMS_2014,,,"электронные платформа,сетевое сообщество,сетевое научение,сетевое взаимодействие,публичные услуги,пассивное потребление,обеспечивающее управляемость,новые возможность,новая идеология,значение концепта",,
Sokolova_IMS_2017,"ключевых слов, слов, kea, слова, ключевые слова, словосочетания, ключевых, работы, алгоритма kea, работы kea","automatic extraction of key words and phrases, kea, russian text corpora","ключевые слова,словосочетания,извлечение,русскоязычные тексты,русский язык,результаты работы,результаты применения,представительные корпусы,данный алгоритм,англоязычные тексты",33.33,0.0
Sokolova_IMS_2017,"ключевых слов, слов, kea, слова, ключевые слова, словосочетания, ключевых, работы, алгоритма kea, работы kea","автоматическое выделение ключевых
слов и словосочетаний, rake, русскоязычные корпусы
текстов.","ключевые слова,словосочетания,извлечение,русскоязычные тексты,русский язык,результаты работы,результаты применения,представительные корпусы,данный алгоритм,англоязычные тексты",0.0,0.0
Sokolova_IMS_2020,"например, корпуса ru-rstreebank, текстов, ru-rstreebank, текста, высшая школа, отношений, отношения, корпуса, разметки","discourse annotation, rhetoric structure theory, rhetoric relations","статья,проблемы,устойчивость разметки,состав отношений,создание стандартов,ряд решений,риторические структуры,рамки теории,разметка корпуса,одна сторона",0.0,0.0
Sokolova_IMS_2020,"например, корпуса ru-rstreebank, текстов, ru-rstreebank, текста, высшая школа, отношений, отношения, корпуса, разметки","корпус с дискурсивной разметкой, теория риторических структур, риторические отношения","статья,проблемы,устойчивость разметки,состав отношений,создание стандартов,ряд решений,риторические структуры,рамки теории,разметка корпуса,одна сторона",0.0,0.0
Solovjova_IMS_2013,,,"эффективность обучения,современный преподаватель,ряд особенностей,разнообразные знания,дистанционное обучение,весь арсенал,учёт,навыки,медиадтидактика",,
Solovyev_IMS_2022,"русского языка, языка, слов, русского, машинное обучение, респондентов, обоих видов, методика создания, создания семантических, словарь","словари русского языка, опросы носителей языка, машинное обучение, конкретность, абстрактность, позитивность, негативность","абстрактность,соответствующие шкала,серьёзный вызов,рейтинги слов,рейтинги конкретности,проблематика конкретности,позитивности/негативность слов,оценка слов,оба случаях,когнитивная наука",14.29,14.29
Soms_IMS_2014,"показателей охвата, охвата, публикаций, охвата аудитории, показатели охвата, публикации, ключевых слов, охвата публикаций, новых публикаций, показателей","автоматическая обработка текстов, мониторинг сми, морфологический анализ, автоматическая класси-фикация текстов, кластерный анализ, проблем ложной корреляции, проблемы неоднозначности языковых единиц, тематическая атрибуция текстов","темы,социальные медиаресурсы,программное комплекс,конечный пользователь,данная статья,большинство случаев,создание,смиртео,сми,решение",0.0,0.0
Sukhan_IMS_2024,"данных, корпуса, визуализации, графа, статей, например, авторов, визуализации метаданных, gephi, метаданных корпуса","корпусная лингвистика, материалы конференций, графовый анализ, метаразметка, визуализация, информационный  поиск, онтологии, именованные сущности","корпусная лингвистика,элементы метаданных,ход работы,формат веб-страницы,результаты проекта,построенный графы,корпусный ресурс,корпус статей,конференция ims,компьютерная лингвистика",0.0,12.5
Talbonen_IMS_2013,,,"цифровые изображения,такой коллекции,программное комплекс,основа содержания,данная статья,графическая информация,статья,пфцик,коллекции,возможность",,
Tarumova_IMS_2014,,,"человеческая деятельность,сфера образования,социокультурное пространство,современная культура,распространение знаний,печатные средства,научная сфера,московское университет,массовая информация,культурно-образовательная среда",,
Tatur_IMS_2023,"названия, базы отдыха, оценок, названия торговой, сфере, торговой марки, неймингов, сфер, нейминга, сферах","классификация текстов, бренд, нейминг","машинное обучение,ход исследования,удовлетворяющие требования,скрытые закономерности,результаты исследований,реакция общества,разрабатываемый авторы,проблема выявления,математические методы,включающие название",0.0,0.0
Temirova_IMS_2017,"мгу имени, абусупьяна акаева, языковая семья, корпус, имени абусупьяна, корпус имени, полилингвальный корпус, национальный полилингвальный, москва несмотря, корпуса","corpus linguistics, corpus, language family.","тексты,корпус,широкий поле,тюркская группа,такое корпус,сравнительное анализ,создание словарей,представленные работа,предпосылки создания,определённая сфера",0.0,0.0
Temirova_IMS_2017,"мгу имени, абусупьяна акаева, языковая семья, корпус, имени абусупьяна, корпус имени, полилингвальный корпус, национальный полилингвальный, москва несмотря, корпуса","корпусная лингвистика, корпус, языковая семья.","тексты,корпус,широкий поле,тюркская группа,такое корпус,сравнительное анализ,создание словарей,представленные работа,предпосылки создания,определённая сфера",33.33,33.33
Tolstikova_IMS_2013,,,"функционирование культуры,социальные сети,социальные параметры,социальное контроль,социальная структура,социальная общность,сетевая коммуникация,результат генезиса,нормативно-ценностные установки,новая парадигма",,
Trakhtenberg_IMS_2013,,,"электронные услуги,сложность освоения,представители власти,основные барьеры,низкая совместимость,государственные услуги,статья,роджёрса,ран,проект",,
Trakhtenberg_IMS_2014,,,"внедрение,экспертное знание,цель информатизации,формальное контроль,система управления,рядовые сотрудники,профессиональная автономия,невыполнимые требования,медицинские учреждения,медицинская профессия",,
Vidyasova_IMS_2014,,,"социальные сети,российская федерация,дальнейшее развитие,удобство,россия,предмет,перспективы,область,использование,граждане",,
Vissio_IMS_2022,"русских заимствований, якутского языка, заимствований, языка, рис, русских, модели, якутского, словоформ, якутских","якутский язык, русские заимствования, идентификация языка, 3-граммы, лексикография","якутский язык,русские заимствования,якутские тексты,якутский письмо,языковой политика,языковой планирование,тенденции употребления,сопоставление документа,русский язык,русские основы",0.0,40.0
Voroshilov_IMS_2013,,,"фактографическая информация,информационная система,систематизация,использование,выполнение,технология освоения,такой образ,студенты вузов,специальные компетенции,современные вузы",,
Vozmishcheva_IMS_2014,,,"условия вхождения,технический вуз,средство обучения,развитие навыков,отечественное образование,основная особенность,общенациональные знания,образовательная система,научно-методические аспекты,межкультурный общение",,
Vtiurina_IMS_2014,,,"электронное правительство,субъекты рф,единое портал,государственные услуги,статья,создание,россия,рекомендации,работа,пример",,
Vybornaya_IMS_2024,"предлог, предлогов, предложных конструкций, первообразных предлогов, конструкций, контекстов, синтаксемы, данных предложных, предлога, синтаксема","русские предлоги, предложные конструкции, значение предлогов, синтаксемы, синтаксическая неоднозначность","неоднозначные предложения,русский язык,предложные конструкции,предлоги,частотные синтаксема,ход проекта,соотношение предлогов,снятие омонимии,синтаксическая неоднозначность,семантические метки",20.0,40.0
Yakushev_IMS_2013,,,"реальный мир,вопрос,структура социума,социальные сеть,социальные сети,исследования процессов,знакомство пользователей,доля связей,данная работа,утверждение",,
Yatsenko_IMS_2014,,,"состояние работ,подобные ресурсы,перевод системы,организация взаимодействия,информационная система,другие ресурсы,высокое разрешение,атомная спектроскопия,спектроскопия,связь",,
Zaides_IMS_2017,"низкий урк, урк, высокий урк, средний урк, низкий, пересказ несюж., метакоммуникативная вставка, пересказ сюж., экстр., пересказ","corpus linguistics, oral speech, meta-communication, metacommunicative units, monologues","русский язык,подкорпус,функциональная типология,современное языкознание,свободный рассказ,сама коммуникация,сам текст,расшифрованные тексты,продуцирование монолога,предлагаемая типология",0.0,0.0
Zaides_IMS_2017,"низкий урк, урк, высокий урк, средний урк, низкий, пересказ несюж., метакоммуникативная вставка, пересказ сюж., экстр., пересказ","корпусная лингвистика, устная речь, метакоммуникация, метакоммуникативные
единицы, монологическая речь.","русский язык,подкорпус,функциональная типология,современное языкознание,свободный рассказ,сама коммуникация,сам текст,расшифрованные тексты,продуцирование монолога,предлагаемая типология",0.0,0.0
Zakharkina_IMS_2013,,,"фольклористические экспедиции,участие автора,современная культура,различные форматы,программно-технологическая реализация,область искусств,гуманитарные науки,выдающиеся представители,видеозаписи встреч,этап",,
Zakharkina_Mbogo_IMS,,,"форматы деятельности,творческие коллективы,синтез искусства,сетевая среда,инструментальная платформа,технологии,выбор",,
Zakharov_IMS_2014,"мер ассоциации, мер, словарь, ассоциации, основе, меры, основе мер, sketch engine, различных мер, основе различных","выделение терминологии, корпусы текстов, терминологические словосочетания, коллокации, коллокаты, специальные тексты, меры ассоциации, синтагматическая связь, сочетаемость, система sketch engine, биграммы, структурные схемы номинативных конструкций","терминологические словосочетания,результаты экспериментов,результаты исследования,статья,основа,выделение,t-score,sensitivity,min,mi3",0.0,8.33
Zakharov_IMS_2015,"данных, русского языка, языка, больших, нкря, google books, корпусов, данные, сочетаний, больших корпусов","quantitative evaluation of linguistic data, corpora, big data, set
phrases, collocation dictionaries, association measures, diachronical research.","количественная оценка,такой требования,статистическая информация,проблема верификации,потенциальные возможности,основа корпусов,математические методы,лингвистические данные,корпус текстов,достоверность данных",0.0,0.0
Zakharov_IMS_2015,"данных, русского языка, языка, больших, нкря, google books, корпусов, данные, сочетаний, больших корпусов","количественные методы в лингвистике, большие
данные, корпусы текстов, устойчивые словосочетания, меры
ассоциации, диахронические исследования.","количественная оценка,такой требования,статистическая информация,проблема верификации,потенциальные возможности,основа корпусов,математические методы,лингвистические данные,корпус текстов,достоверность данных",0.0,0.0
Zakharov_IMS_2017,"предлогов, русского языка, значения, значения предлогов, первообразных предлогов, текста, языка, семантики предлогов, значения предлога, семантических","prepositions, the russian language, semantics, syntactic
structures, context, lexical and syntactic markers.","русский язык,синтаксический словарь,предложные конструкции,полученные данные,первообразные предлоги,онтология предлогов,научная значимость,методика построения,лексикосемантические характеристики,контекстная грамматика",0.0,0.0
Zakharov_IMS_2017,"предлогов, русского языка, значения, значения предлогов, первообразных предлогов, текста, языка, семантики предлогов, значения предлога, семантических","предлоги, русский язык, семантика, синтаксические
отношения, контекст, лексикосемантические маркеры.","русский язык,синтаксический словарь,предложные конструкции,полученные данные,первообразные предлоги,онтология предлогов,научная значимость,методика построения,лексикосемантические характеристики,контекстная грамматика",0.0,16.67
Zalesskaya_IMS_2014,"ключевого слова, мер ассоциации, коллокаций, выявления коллокаций, ассоциации, слова, сочетаний, встречаемости ключевого, тексте, мер","коллокация, выявление коллокаций, меры ассоциации, статистические методы, автоматический анализ, программное обеспечение, обработка естественного языка, русский язык, сочетаемость слов, многословное выражение","русский язык,меры ассоциации,тексты,статья,решение,выявление",0.0,20.0
Zhang_IMS_2019,"империя, русского языка, языка, толковый словарь, семантических полей, интеллект-карты, словарь русского, словарь, sketch engine, является","language picture of the world, concept, knowledge visualization, mind map","семантические поля,статья,помощь,интеллект-карта,государство,власть,формирование интеллект-карт,три концептов,способы представления,современное общество",0.0,0.0
