ConstrIndex	ExIndex	Place	PhraseGen	WordDep	Form	Role	Rank	Sem	Rea	ConstrExId	ItemExIndex	KeyLexemes
8182	92627	1	все	все	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39542	106436	пускаться,пуститься
8182	92627	2	N/A	пустились	пуститься	-	Предикат	-		39542	106437	пускаться,пуститься
8182	92627	3	рысью.	рысью.	ADV	направление / способ	Периферия	-	стандартный	39542	106438	пускаться,пуститься
8182	92656	1	Травкин	Травкин	Snom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	39546	106468	пускаться,пуститься
8182	92656	2	N/A	пустился	пуститься	-	Предикат	-		39546	106469	пускаться,пуститься
8182	92656	3	вскачь	вскачь	ADV	направление / способ	Периферия	-	стандартный	39546	106470	пускаться,пуститься
8182	92663	1	олень	олень	Snom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39552	106488	пускаться,пуститься
8182	92663	2	N/A	пустился	пуститься	-	Предикат	-		39552	106489	пускаться,пуститься
8182	92663	3	стрелой.	стрелой.	ADV	направление / способ	Периферия	-	стандартный	39552	106490	пускаться,пуститься
8182	92600	1	Мы	Мы	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39565	106522	пускаться,пуститься
8182	92600	2	N/A	пустились	пуститься	-	Предикат	-		39565	106523	пускаться,пуститься
8182	92600	3	наутёк	наутёк	ADV	направление / способ	Периферия	-	стандартный	39565	106524	пускаться,пуститься
8182	92658	1	Мужики	Мужики	Snom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39637	106801	пускаться,пуститься
8182	92658	2	N/A	пустились	пуститься	-	Предикат	-		39637	106802	пускаться,пуститься
8182	92658	3	прямо вброд.	вброд.	ADV	направление / способ	Периферия	-	стандартный	39637	106803	пускаться,пуститься
8182	92649	1	Николай Иванович	Николай	Snom	субъект перемещения	Несобственный	одушевленный / транспортное средство	контроль	39690	106953	пускаться,пуститься
8182	92649	2	N/A	пуститься	пуститься	-	Предикат	-		39690	106954	пускаться,пуститься
8182	92649	3	вприсядку	вприсядку	ADV	направление / способ	Периферия	-	стандартный	39690	106955	пускаться,пуститься
8182	92631	1	Мы	Мы	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39804	107291	пускаться,пуститься
8182	92631	2	N/A	пустились	пуститься	-	Предикат	-		39804	107292	пускаться,пуститься
8182	92631	3	рысью.	рысью.	ADV	направление / способ	Периферия	-	стандартный	39804	107293	пускаться,пуститься
8183	92641	1	Я	Я	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	39543	106441	пускаться,пуститься
8183	92641	2	N/A	пустился	пуститься	-	Предикат	-		39543	106442	пускаться,пуститься
8183	92641	3	прямо в поле	в поле	в + Sacc	конечная точка	Периферия	-	стандартный	39543	106443	пускаться,пуститься
8183	92662	1	Медведь	Медведь	Snom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39558	106501	пускаться,пуститься
8183	92662	2	N/A	пустился	пуститься	-	Предикат	-		39558	106502	пускаться,пуститься
8183	92662	3	дальше.	дальше.	ADV	конечная точка	Периферия	-	стандартный	39558	106503	пускаться,пуститься
8183	92645	1	я	я	SPROnom	агенс	Несобственный	лицо	контроль	39705	106990	пускаться,пуститься
8183	92645	2	N/A	пуститься	пуститься	-	Предикат	-		39705	106991	пускаться,пуститься
8183	92645	3	в литературу	в литературу	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39705	106992	пускаться,пуститься
8183	92583	1					Не выражен		контроль имплицитный	39706	106993	пускаться,пуститься
8183	92583	2	N/A	пуститься	пуститься	-	Предикат	-		39706	106994	пускаться,пуститься
8183	92583	3	дальше вместе,	дальше	ADV	конечная точка	Периферия	-	стандартный	39706	106995	пускаться,пуститься
8183	92642	1	я	я	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39776	107228	пускаться,пуститься
8183	92642	2	N/A	пустился	пуститься	-	Предикат	-		39776	107229	пускаться,пуститься
8183	92642	3	вслед за ними	вслед за ними	вслед + за + SPROins	конечная точка	Периферия	-	стандартный	39776	107230	пускаться,пуститься
8184	92621	1	обе	обе	NUMnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39549	106480	пускаться,пуститься
8184	92621	2	N/A	пустились	пуститься	-	Предикат	-		39549	106481	пускаться,пуститься
8184	92621	3	по этому направлению	по / направлению	по + Sdat	траектория	Периферия	-	стандартный	39549	106482	пускаться,пуститься
8184	92624	1	пловец	пловец	Snom	субъект перемещения	Несобственный	одушевленный / транспортное средство	контроль	40250	109093	пускаться,пуститься
8184	92624	2	N/A	пуститься	пуститься	-	Предикат	-		40250	109094	пускаться,пуститься
8184	92624	3	через пролив	через пролив	через + Sacc	траектория	Периферия	-	стандартный	40250	109095	пускаться,пуститься
8185	92578	1	вы	вы	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39544	106449	пускаться,пуститься
8185	92578	2	N/A	пустились	пуститься	-	Предикат	-		39544	106450	пускаться,пуститься
8185	92578	3	в путь-дорогу	в путь	в + Sacc	цель	Периферия	-	стандартный	39544	106451	пускаться,пуститься
8185	92580	1	Мы	Мы	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	преконтекст	39545	106465	пускаться,пуститься
8185	92580	2	N/A	пустились	пуститься	-	Предикат	-		39545	106466	пускаться,пуститься
8185	92580	3	в этот поход.	в / поход.	в + Sacc	цель	Периферия	-	стандартный	39545	106467	пускаться,пуститься
8185	92584	1					Не выражен		инфинитив	39557	106498	пускаться,пуститься
8185	92584	2	N/A	пуститься	пуститься	-	Предикат	-		39557	106499	пускаться,пуститься
8185	92584	3	в путешествие по реке в неизведанные края, к Киевскому вокзалу.	в путешествие	в + Sacc	цель	Периферия	-	стандартный	39557	106500	пускаться,пуститься
8185	92610	1	мы	мы	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39574	106550	пускаться,пуститься
8185	92610	2	N/A	пустились	пуститься	-	Предикат	-		39574	106551	пускаться,пуститься
8185	92610	3	в путь	в путь	в + Sacc	цель	Периферия	-	стандартный	39574	106552	пускаться,пуститься
8185	92644	1	я	я	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	39630	106781	пускаться,пуститься
8185	92644	2	N/A	пустился	пуститься	-	Предикат	-		39630	106782	пускаться,пуститься
8185	92644	3	в чужую сторону, к нехристям...	в / сторону	в + Sacc	цель	Периферия	-	стандартный	39630	106783	пускаться,пуститься
8185	92629	1	я	я	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	39649	106835	пускаться,пуститься
8185	92629	2	N/A	пустился	пуститься	-	Предикат	-		39649	106836	пускаться,пуститься
8185	92629	3	в обратный путь	в / путь	в + Sacc	цель	Периферия	-	стандартный	39649	106837	пускаться,пуститься
8185	92652	1	он	он	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	39650	106913	пускаться,пуститься
8185	92652	2	N/A	пустился	пуститься	-	Предикат	-		39650	106914	пускаться,пуститься
8185	92652	3	в обратный путь в столицу	в / путь	в + Sacc	цель	Периферия	-	стандартный	39650	106915	пускаться,пуститься
8185	92651	1	Он	Он	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39681	106928	пускаться,пуститься
8185	92651	2	N/A	пустится	пуститься	-	Предикат	-		39681	106929	пускаться,пуститься
8185	92651	3	в путь	в путь	в + Sacc	цель	Периферия	-	стандартный	39681	106930	пускаться,пуститься
8185	92646	1	ему / с ними	ему	SPROdat	субъект перемещения	Несобственный	одушевленный / транспортное средство	контроль	39698	106975	пускаться,пуститься
8185	92646	2	N/A	пуститься	пуститься	-	Предикат	-		39698	106976	пускаться,пуститься
8185	92646	3	в Лифляндию и далее.	в Лифляндию	в + Sacc	цель	Периферия	-	стандартный	39698	106977	пускаться,пуститься
8185	92619	1	я	я	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39710	107005	пускаться,пуститься
8185	92619	2	N/A	пустился	пуститься	-	Предикат	-		39710	107006	пускаться,пуститься
8185	92619	3	в большой свет	в / свет	в + Sacc	цель	Периферия	-	стандартный	39710	107007	пускаться,пуститься
8185	92622	1	я	я	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39711	107008	пускаться,пуститься
8185	92622	2	N/A	пустился	пуститься	-	Предикат	-		39711	107009	пускаться,пуститься
8185	92622	3	в большой свет	в / свет	в + Sacc	цель	Периферия	-	стандартный	39711	107010	пускаться,пуститься
8185	92618	1					Не выражен		инфинитив	39712	107021	пускаться,пуститься
8185	92618	2	N/A	пуститься	пуститься	-	Предикат	-		39712	107022	пускаться,пуститься
8185	92618	3	в далёкий , иногда опасный путь	в / путь	в + Sacc	цель	Периферия	-	стандартный	39712	107023	пускаться,пуститься
8185	92616	1	вас	вас	SPROacc	субъект перемещения	Несобственный	одушевленный / транспортное средство	контроль	39761	107168	пускаться,пуститься
8185	92616	2	N/A	пуститься	пуститься	-	Предикат	-		39761	107169	пускаться,пуститься
8185	92616	3	в очередную авантюру	в / авантюру	в + Sacc	цель	Периферия	-	стандартный	39761	107170	пускаться,пуститься
8185	92581	1	кто	кто	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39815	107323	пускаться,пуститься
8185	92581	2	N/A	пустился	пуститься	-	Предикат	-		39815	107324	пускаться,пуститься
8185	92581	3	в путь.	в путь.	в + Sacc	цель	Периферия	-	стандартный	39815	107325	пускаться,пуститься
8185	92611	1	гражданам Никифорову, Санюковичу и Пащенко	гражданам	Sdat	субъект перемещения	Контролер согласования	одушевленный / транспортное средство	активное причастие	40245	109074	пускаться,пуститься
8185	92611	2	N/A	пустившимся	пуститься	-	Атрибут	-		40245	109075	пускаться,пуститься
8185	92611	3	в плавание по коварному морю департамента без лоцмана	в плавание	в + Sacc	цель	Периферия	-	стандартный	40245	109076	пускаться,пуститься
8186	92601	1	Молодая, рослая сучка	сучка	Snom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	39548	106474	пускаться,пуститься
8186	92601	2	N/A	пустилась	пуститься	-	Предикат	-		39548	106475	пускаться,пуститься
8186	92601	3	за перепуганной фигуркой в шубейке	за / фигуркой	за + Sins	цель	Периферия	-	стандартный	39548	106476	пускаться,пуститься
8188	92589	1	Андрей Николаевич	Андрей	Snom	агенс	Субъект	лицо	стандартный	39559	106507	пускаться,пуститься
8188	92589	2	N/A	пустился	пуститься	-	Предикат	-		39559	106508	пускаться,пуститься
8188	92589	3	в расспросы	в расспросы	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39559	106509	пускаться,пуститься
8188	92590	1	братья	братья	Snom	агенс	Субъект	лицо	стандартный	39561	106510	пускаться,пуститься
8188	92590	2	N/A	пустились	пуститься	-	Предикат	-		39561	106511	пускаться,пуститься
8188	92590	3	в откровения	в откровения	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39561	106512	пускаться,пуститься
8188	92596	1					Не выражен		преконтекст	39563	106516	пускаться,пуститься
8188	92596	2	N/A	пустился	пуститься	-	Предикат	-		39563	106517	пускаться,пуститься
8188	92596	3	в рассуждения о том , что функции создают орган , а орган, в свою очередь , создаёт функции	в рассуждения	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39563	106518	пускаться,пуститься
8188	92603	1	Иван	Иван	Snom	агенс	Субъект	лицо	стандартный	39567	106529	пускаться,пуститься
8188	92603	2	N/A	пустился	пуститься	-	Предикат	-		39567	106530	пускаться,пуститься
8188	92603	3	в рассуждения	в рассуждения	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39567	106531	пускаться,пуститься
8188	92604	1	Иван	Иван	Snom	агенс	Субъект	лицо	стандартный	39568	106532	пускаться,пуститься
8188	92604	2	N/A	пустился	пуститься	-	Предикат	-		39568	106533	пускаться,пуститься
8188	92604	3	в подхалимаж	в подхалимаж	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39568	106534	пускаться,пуститься
8188	92605	1	вы с ними	вы	SPROnom	агенс	Субъект	лицо	стандартный	39569	106535	пускаться,пуститься
8188	92605	2	N/A	пустились	пуститься	-	Предикат	-		39569	106536	пускаться,пуститься
8188	92605	3	в беседы	в беседы	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39569	106537	пускаться,пуститься
8188	92607	1	Павел Алексеевич	Павел	Snom	агенс	Субъект	лицо	стандартный	39571	106541	пускаться,пуститься
8188	92607	2	N/A	пустился	пуститься	-	Предикат	-		39571	106542	пускаться,пуститься
8188	92607	3	в объяснения	в объяснения	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39571	106543	пускаться,пуститься
8188	92608	1	Мур	Мур	Snom	агенс	Субъект	лицо	стандартный	39572	106544	пускаться,пуститься
8188	92608	2	N/A	пустилась	пуститься	-	Предикат	-		39572	106545	пускаться,пуститься
8188	92608	3	в приятные воспоминания	в / воспоминания	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39572	106546	пускаться,пуститься
8188	92643	1	мой доктор	доктор	Snom	агенс	Субъект	лицо	стандартный	39579	106573	пускаться,пуститься
8188	92643	2	N/A	Пустился	пуститься	-	Предикат	-		39579	106574	пускаться,пуститься
8188	92643	3	в разговоры.	в разговоры.	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39579	106575	пускаться,пуститься
8188	92588	1	Галина Леонидовна же	Галина	Snom	агенс	Субъект	лицо	стандартный	39580	106578	пускаться,пуститься
8188	92588	2	N/A	пустилась	пуститься	-	Предикат	-		39580	106579	пускаться,пуститься
8188	92588	3	в воспоминания,	в воспоминания,	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39580	106580	пускаться,пуститься
8188	92625	1	барышни	барышни	Snom	агенс	Субъект	лицо	стандартный	39682	106947	пускаться,пуститься
8188	92625	2	N/A	пустились	пуститься	-	Предикат	-		39682	106948	пускаться,пуститься
8188	92625	3	в учёность	в учёность	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39682	106949	пускаться,пуститься
8188	92623	1	он	он	SPROnom	агенс	Субъект	лицо	стандартный	39707	106996	пускаться,пуститься
8188	92623	2	N/A	пустился	пуститься	-	Предикат	-		39707	106997	пускаться,пуститься
8188	92623	3	в длинную диссертацию о том , как неприятно узнавать новости годом позже	в / диссертацию	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39707	106998	пускаться,пуститься
8188	92613	1	победоносная мышь	мышь	Snom	агенс	Контролер согласования	животное	активное причастие	39771	107218	пускаться,пуститься
8188	92613	2	N/A	пустившаяся	пуститься	-	Атрибут	-		39771	107219	пускаться,пуститься
8188	92613	3	в триумфальное шествие сначала по кинотеатрам США , а затем и по другим континентам	в / шествие	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39771	107220	пускаться,пуститься
8188	92636	1	он	он	SPROnom	агенс	Несобственный	лицо	сочинение	39777	107231	пускаться,пуститься
8188	92636	2	N/A	пустился	пуститься	-	Предикат	-		39777	107232	пускаться,пуститься
8188	92636	3	в торги	в торги	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	39777	107233	пускаться,пуститься
8188	92634	1	она / сама	она	SPROnom	агенс	Субъект	лицо	стандартный	40236	109050	пускаться,пуститься
8188	92634	2	N/A	пустилась	пуститься	-	Предикат	-		40236	109051	пускаться,пуститься
8188	92634	3	в брань	в брань	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	40236	109052	пускаться,пуститься
8189	92575	1					Не выражен		преконтекст	39550	106483	пускаться,пуститься
8189	92575	2	N/A	пустились	пуститься	-	Предикат	-		39550	106484	пускаться,пуститься
8189	92575	3	заначивать	заначивать	Vinf	содержание действия	Периферия	-	стандартный	39550	106485	пускаться,пуститься
8189	92582	1					Не выражен		преконтекст	39556	106495	пускаться,пуститься
8189	92582	2	N/A	пустились	пуститься	-	Предикат	-		39556	106496	пускаться,пуститься
8189	92582	3	кататься в носках по блестящему, натёртому паркету,	кататься	Vinf	содержание действия	Периферия	-	стандартный	39556	106497	пускаться,пуститься
8189	92595	1	Милий Алексеевич	Милий	Snom	агенс	Субъект	лицо	стандартный	39562	106513	пускаться,пуститься
8189	92595	2	N/A	пустился	пуститься	-	Предикат	-		39562	106514	пускаться,пуститься
8189	92595	3	благодарить	благодарить	Vinf	содержание действия	Периферия	-	стандартный	39562	106515	пускаться,пуститься
8189	92606	1	Он	Он	SPROnom	агенс	Несобственный	лицо	преконтекст	39570	106538	пускаться,пуститься
8189	92606	2	N/A	пустился	пуститься	-	Предикат	-		39570	106539	пускаться,пуститься
8189	92606	3	рассказывать	рассказывать	Vinf	содержание действия	Периферия	-	стандартный	39570	106540	пускаться,пуститься
8189	92609	1	он	он	SPROnom	агенс	Субъект	лицо	стандартный	39573	106547	пускаться,пуститься
8189	92609	2	N/A	пустился	пуститься	-	Предикат	-		39573	106548	пускаться,пуститься
8189	92609	3	рассказывать ей про все сомнения своей мятущейся души	рассказывать	Vinf	содержание действия	Периферия	-	стандартный	39573	106549	пускаться,пуститься
8189	92639	1	она	она	SPROnom	агенс	Субъект	лицо	стандартный	39631	106784	пускаться,пуститься
8189	92639	2	N/A	пустилась	пуститься	-	Предикат	-		39631	106785	пускаться,пуститься
8189	92639	3	карабкаться о развалинам	карабкаться	Vinf	содержание действия	Периферия	-	стандартный	39631	106786	пускаться,пуститься
8189	92593	1	генералы	генералы	Snom	агенс	Субъект	лицо	стандартный	39640	106807	пускаться,пуститься
8189	92593	2	N/A	Пустились	пуститься	-	Предикат	-		39640	106808	пускаться,пуститься
8189	92593	3	спасать и страхом обуялый , и дома тонущий народ	спасать	Vinf	содержание действия	Периферия	-	стандартный	39640	106809	пускаться,пуститься
8189	92654	1	все, устрашённые зрелищем,	все	SPROnom	агенс	Субъект	лицо	стандартный	39645	106821	пускаться,пуститься
8189	92654	2	N/A	пустились	пуститься	-	Предикат	-		39645	106822	пускаться,пуститься
8189	92654	3	бежать,	бежать,	Vinf	содержание действия	Периферия	-	стандартный	39645	106823	пускаться,пуститься
8189	92637	1	охотники	охотники	Snom	агенс	Субъект	лицо	стандартный	39647	106829	пускаться,пуститься
8189	92637	2	N/A	пустились	пуститься	-	Предикат	-		39647	106830	пускаться,пуститься
8189	92637	3	скакать во всю прыть по разным переходам и коридорам	скакать	Vinf	содержание действия	Периферия	-	стандартный	39647	106831	пускаться,пуститься
8189	92653	1	Клиссон	Клиссон	Snom	агенс	Субъект	лицо	стандартный	39648	106832	пускаться,пуститься
8189	92653	2	N/A	пустился	пуститься	-	Предикат	-		39648	106833	пускаться,пуститься
8189	92653	3	бежать	бежать	Vinf	содержание действия	Периферия	-	стандартный	39648	106834	пускаться,пуститься
8189	92650	1	он	он	SPROnom	агенс	Несобственный	лицо	сочинение	39689	106950	пускаться,пуститься
8189	92650	2	N/A	пустился	пуститься	-	Предикат	-		39689	106951	пускаться,пуститься
8189	92650	3	её догонять.	догонять.	Vinf	содержание действия	Периферия	-	стандартный	39689	106952	пускаться,пуститься
8189	92647	1	такие бездельники , быв вытащены из Египта от работы	бездельники	Snom	агенс	Субъект	лицо	стандартный	39692	106964	пускаться,пуститься
8189	92647	2	N/A	пустились	пуститься	-	Предикат	-		39692	106965	пускаться,пуститься
8189	92647	3	в праздности шататься по свету и обманывать добрых людей	шататься	Vinf	содержание действия	Периферия	-	стандартный	39692	106966	пускаться,пуститься
8189	92620	1	кто	кто	SPROnom	агенс	Субъект	лицо	стандартный	39709	107002	пускаться,пуститься
8189	92620	2	N/A	пустился	пуститься	-	Предикат	-		39709	107003	пускаться,пуститься
8189	92620	3	принимать меры	принимать	Vinf	содержание действия	Периферия	-	стандартный	39709	107004	пускаться,пуститься
8189	92617	1	они	они	SPROnom	агенс	Несобственный	лицо	сочинение	39759	107162	пускаться,пуститься
8189	92617	2	N/A	пустились	пуститься	-	Предикат	-		39759	107163	пускаться,пуститься
8189	92617	3	завоёвывать сушу	завоёвывать	Vinf	содержание действия	Периферия	-	стандартный	39759	107164	пускаться,пуститься
8190	92587	1	он	он	SPROnom	агенс	Субъект	лицо	стандартный	39547	106471	пускаться,пуститься
8190	92587	2	N/A	пустился	пуститься	-	Предикат	-		39547	106472	пускаться,пуститься
8190	92587	3	на маленькую хитрость.	на / хитрость.	на + Sacc	содержание действия	Периферия	абстрактный	стандартный	39547	106473	пускаться,пуститься
8190	92660	1	она	она	SPROnom	агенс	Субъект	лицо	стандартный	39636	106796	пускаться,пуститься
8190	92660	2	N/A	пустилась	пуститься	-	Предикат	-		39636	106797	пускаться,пуститься
8190	92660	3	на поиски Антипыча.	на поиски	на + Sacc	содержание действия	Периферия	абстрактный	стандартный	39636	106798	пускаться,пуститься
8190	92594	1	Отрасль соглядатаев	Отрасль	Snom	агенс	Субъект	отрасль	стандартный	39641	106813	пускаться,пуститься
8190	92594	2	N/A	пустилась	пуститься	-	Предикат	-		39641	106814	пускаться,пуститься
8190	92594	3	на розыски	на розыски	на + Sacc	содержание действия	Периферия	абстрактный	стандартный	39641	106815	пускаться,пуститься
13646	92602	1	Барби	Барби	Snom	субъект перемещения	Субъект	лицо	стандартный	39566	106525	пускаться,пуститься
13646	92602	2	N/A	пустилась	пуститься	-	Предикат	-		39566	106526	пускаться,пуститься
13646	92602	3	в далёкий путь в посёлок Восточный, в заповедный лес.	в / путь	в + Sacc	конечная точка	Периферия	-	стандартный	39566	106527	пускаться,пуститься
13646	92602	4	на своей маленькой машине	на / машине	на + Sloc	инструмент - место	Периферия	-	стандартный	39566	106528	пускаться,пуститься
16327	92665	1					Не выражен		преконтекст	40243	109065	пускаться,пуститься
16327	92665	2	N/A	пустился	пуститься	-	Предикат	-		40243	109066	пускаться,пуститься
16327	92665	3	вскачь	вскачь	ADV	способ	Периферия	-	стандартный	40243	109067	пускаться,пуститься
16327	92665	4	под гору	под гору	под + Sacc	конечная точка	Периферия	-	стандартный	40243	109068	пускаться,пуститься
16327	92657	1	Разведчики	Разведчики	Snom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	40248	109085	пускаться,пуститься
16327	92657	2	N/A	пустились	пуститься	-	Предикат	-		40248	109086	пускаться,пуститься
16327	92657	3	вскачь	вскачь	ADV	способ	Периферия	-	стандартный	40248	109087	пускаться,пуститься
16327	92657	4	навстречу неизвестному.	навстречу неизвестному.	навстречу + Sdat	конечная точка	Периферия	-	стандартный	40248	109088	пускаться,пуститься
16327	92655	1	отряд конников	отряд	Snom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	40249	109089	пускаться,пуститься
16327	92655	2	N/A	пустился	пуститься	-	Предикат	-		40249	109090	пускаться,пуститься
16327	92655	3	крупной рысью	рысью	Sins	способ	Периферия	-	стандартный	40249	109091	пускаться,пуститься
16327	92655	4	на запад.	на запад.	на + Sacc	конечная точка	Периферия	-	стандартный	40249	109092	пускаться,пуститься
16327	92632	1	я	я	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	40251	109096	пускаться,пуститься
16327	92632	2	N/A	пустился	пуститься	-	Предикат	-		40251	109097	пускаться,пуститься
16327	92632	3	шагом	шагом	ADV	способ	Периферия	-	стандартный	40251	109098	пускаться,пуститься
16327	92632	4	домой	домой	ADV	конечная точка	Периферия	-	стандартный	40251	109099	пускаться,пуститься
16327	92635	1	какая-то из нянек	нянек	Snom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	40255	109111	пускаться,пуститься
16327	92635	2	N/A	пустилась	пуститься	-	Предикат	-		40255	109112	пускаться,пуститься
16327	92635	3	бегом	бегом	ADV	способ	Периферия	-	стандартный	40255	109113	пускаться,пуститься
16327	92635	4	к дому	к дому	к + Sdat	конечная точка	Периферия	-	стандартный	40255	109114	пускаться,пуститься
16327	92640	1	я	я	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	40257	109115	пускаться,пуститься
16327	92640	2	N/A	пустился	пуститься	-	Предикат	-		40257	109116	пускаться,пуститься
16327	92640	3	чуть не бегом	бегом	ADV	способ	Периферия	-	стандартный	40257	109117	пускаться,пуститься
16327	92640	4	домой	домой	ADV	конечная точка	Периферия	-	стандартный	40257	109118	пускаться,пуститься
16327	92659	1					Не выражен		преконтекст	40264	109138	пускаться,пуститься
16327	92659	2	N/A	пустился	пуститься	-	Предикат	-		40264	109139	пускаться,пуститься
16327	92659	3	прямо на широких махах	на / махах	на + Sloc	способ	Периферия	-	стандартный	40264	109140	пускаться,пуститься
16327	92659	4	в том направлении.	в / направлении.	в + Sloc	конечная точка	Периферия	-	стандартный	40264	109141	пускаться,пуститься
16328	92664	1	Христо	Христо	Snom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	40244	109069	пускаться,пуститься
16328	92664	2	N/A	пустился	пуститься	-	Предикат	-		40244	109070	пускаться,пуститься
16328	92664	3	бегом, скорей, в обход	бегом	ADV	способ	Периферия	-	стандартный	40244	109071	пускаться,пуститься
16328	92664	4	к пристани	к пристани	к + Sdat	конечная точка	Периферия	-	стандартный	40244	109072	пускаться,пуститься
16328	92664	5	переулками	переулками	Sins	траектория	Периферия	-	стандартный	40244	109073	пускаться,пуститься
16330	92577	1	мы вместе	мы	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	40254	109107	пускаться,пуститься
16330	92577	2	N/A	пустились	пуститься	-	Предикат	-		40254	109108	пускаться,пуститься
16330	92577	3	наутёк	наутёк	ADV	направление / способ	Периферия	-	стандартный	40254	109109	пускаться,пуститься
16330	92577	4	от этих проклятущих воробьёв .	от / воробьёв	от + Sgen	потенциальный агенс	Периферия	-	стандартный	40254	109110	пускаться,пуститься
15644	92597	1	девочки	девочки	Snom	субъект поведения	Контролер согласования	лицо	активное причастие	39564	106519	пускаться,пуститься,тяжкий
15644	92597	2	N/A	пустившиеся	пуститься	-	Атрибут			39564	106520	пускаться,пуститься,тяжкий
15644	92597	3	N/A	во все тяжкие	во + все + тяжкие	-	Периферия			39564	106521	пускаться,пуститься,тяжкий
15644	92612	1					Не выражен		преконтекст	39774	107225	пускаться,пуститься,тяжкий
15644	92612	2	N/A	пустится	пуститься	-	Предикат			39774	107226	пускаться,пуститься,тяжкий
15644	92612	3	N/A	во все тяжкие	во + все + тяжкие	-	Периферия			39774	107227	пускаться,пуститься,тяжкий
16326	92626	1	мы	мы	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	40238	109056	пуститься
16326	92626	2	N/A	пустились	пуститься	-	Предикат	-		40238	109057	пуститься
16326	92630	1	мы	мы	SPROnom	субъект перемещения	Субъект	одушевленный / транспортное средство	стандартный	40239	109058	пуститься
16326	92630	2	N/A	пустились	пуститься	-	Предикат	-		40239	109059	пуститься
16326	92648	1	он	он	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	40240	109060	пуститься
16326	92648	2	N/A	пустился	пуститься	-	Предикат	-		40240	109061	пуститься
16331	92592	1	я	я	SPROnom	субъект перемещения	Несобственный	одушевленный / транспортное средство	сочинение	40265	109142	пуститься
16331	92592	2	N/A	пустился	пуститься	-	Предикат	-		40265	109143	пуститься
16331	92592	3	трусцой	трусцой	ADV	способ	Периферия	-	стандартный	40265	109144	пуститься
16331	92592	4	по какой-то аллее	по / аллее	по + Sdat	траектория	Периферия	-	стандартный	40265	109145	пуститься
16332	92591	1	Гастев	Гастев	Snom	агенс	Субъект	лицо	стандартный	40267	109146	пуститься
16332	92591	2	N/A	пустился	пуститься	-	Предикат	-		40267	109147	пуститься
16332	92591	3	в поиски.	в поиски.	в + Sacc	содержание действия	Периферия	абстрактный	стандартный	40267	109148	пуститься
16332	92591	4	на вызванном из автоколонны "Москвиче"	на / "Москвиче"	на + Sloc	инструмент - место	Периферия	-	стандартный	40267	109149	пуститься
